"","H","period","YEAR","QUARTER","ID","INDUSTRY","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","nbin_tot","openL","openR","n.b.mode","prob.mode","mode","mean","var","median"
"8030",1,1,2018,1,553,2,0.003,0.003,0.035,0.15,0.45,0.22,0.05,0.04,0.032,0.0155,0.0015,1,1,1,1,0.45,2.5,2.08575,2.01998027083333,2.31333333333333
"8031",1,1,2018,1,555,1,0,0,0,0,0.95,0.05,0,0,0,0,0,0.181818181818182,0,0,1,0.95,2.5,2.45,0.130833333333331,2.47368421052632
"8032",1,1,2018,1,556,1,0,0,0.15,0.35,0.35,0.15,0,0,0,0,0,0.363636363636364,0,0,2,0.35,3,3,0.933333333333332,3
"8033",1,1,2018,1,557,1,0,0,0,0.25,0.45,0.15,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.45,2.5,2.25,1.27083333333333,2.44444444444444
"8034",1,1,2018,1,559,1,0,0,0.01,0.05,0.32,0.25,0.21,0.14,0.02,0,0,0.636363636363636,0,0,1,0.32,2.5,1.4,1.63333333333333,1.52
"8035",1,1,2018,1,563,2,0.0056,0.026,0.1456,0.4172,0.3192,0.0736,0.0096,0.002,0.0012,0,0,0.818181818181818,1,0,1,0.4172,3.5,3.2052,1.05842629333333,3.22627037392138
"8036",1,1,2018,1,568,2,0,0,0,0.25,0.3,0.25,0.1,0.05,0.05,0,0,0.545454545454545,0,0,1,0.3,2.5,1.95,1.93083333333333,2.16666666666667
"8038",1,1,2018,1,570,2,0,0,0.05,0.21,0.38,0.27,0.08,0.01,0,0,0,0.545454545454545,0,0,1,0.38,2.5,2.35,1.15083333333333,2.36842105263158
"8039",1,1,2018,1,572,1,0,0,0.02,0.13,0.66,0.13,0.05,0.01,0,0,0,0.545454545454545,0,0,1,0.66,2.5,2.41,0.705233333333332,2.46969696969697
"8040",1,1,2018,1,574,2,0,0,0.1,0.35,0.35,0.15,0.05,0,0,0,0,0.454545454545455,0,0,2,0.35,3,2.8,1.09333333333333,2.85714285714286
"8041",1,1,2018,1,576,2,0,0,0.015,0.12,0.84,0.015,0.01,0,0,0,0,0.454545454545455,0,0,1,0.84,2.5,2.615,0.305108333333334,2.56547619047619
"8042",1,1,2018,1,578,2,0,0,0.05,0.4,0.45,0.1,0,0,0,0,0,0.363636363636364,0,0,1,0.45,2.5,2.9,0.623333333333333,2.88888888888889
"8043",1,1,2018,1,579,1,0,0,0,0.25,0.5,0.1,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.5,2.5,2.3,1.24333333333333,2.5
"8158",1,1,2019,1,421,2,0,0,0,0.2,0.5,0.2,0.05,0.05,0,0,0,0.454545454545455,0,0,1,0.5,2.5,2.25,1.07083333333333,2.4
"8159",1,1,2019,1,422,1,0.01,0.01,0.02,0.1,0.5,0.15,0.1,0.05,0.04,0.01,0.01,1,1,1,1,0.5,2.5,1.935,2.50910833333333,2.28
"8163",1,1,2019,1,433,2,0,0,0,0.05,0.6,0.2,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.6,2.5,2,0.933333333333333,2.25
"8164",1,1,2019,1,463,2,0,0,0,0.05,0.8,0.15,0,0,0,0,0,0.272727272727273,0,0,1,0.8,2.5,2.4,0.273333333333333,2.4375
"8165",1,1,2019,1,472,2,0,0,0,0.05,0.8,0.15,0,0,0,0,0,0.272727272727273,0,0,1,0.8,2.5,2.4,0.273333333333333,2.4375
"8166",1,1,2019,1,484,2,0,0.01,0.03,0.2,0.4,0.3,0.05,0.01,0,0,0,0.636363636363636,0,0,1,0.4,2.5,2.36,1.06373333333333,2.35
"8167",1,1,2019,1,504,1,0,0.01,0.25,0.37,0.3,0.02,0.01,0.01,0.02,0.01,0,0.818181818181818,0,0,1,0.37,3.5,3.2,1.77333333333334,3.35135135135135
"8168",1,1,2019,1,508,2,0,0,0,0.05,0.5,0.3,0.15,0,0,0,0,0.363636363636364,0,0,1,0.5,2.5,1.95,0.730833333333333,2.1
"8169",1,1,2019,1,510,2,0,0,0,0,0.5,0.25,0.15,0.1,0,0,0,0.363636363636364,0,0,1,0.5,2.5,1.65,1.11083333333333,2
"8170",1,1,2019,1,518,2,0,0,0,0.1,0.7,0.2,0,0,0,0,0,0.272727272727273,0,0,1,0.7,2.5,2.4,0.373333333333331,2.42857142857143
"8171",1,1,2019,1,528,1,0,0,0,0.05,0.6,0.25,0.1,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.1,0.623333333333334,2.25
"8172",1,1,2019,1,535,1,0,0,0,0.4,0.6,0,0,0,0,0,0,0.181818181818182,0,0,1,0.6,2.5,2.9,0.323333333333332,2.83333333333333
"8173",1,1,2019,1,542,1,0,0,0,0.2,0.6,0.1,0.1,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.4,0.773333333333333,2.5
"8174",1,1,2019,1,546,1,0,0,0,0.1,0.35,0.4,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.4,1.5,1.85,1.01083333333333,1.875
"8175",1,1,2019,1,548,2,0,0,0,0.5,0.5,0,0,0,0,0,0,0.181818181818182,0,0,2,0.5,3,3,0.333333333333334,3
"8176",1,1,2019,1,549,2,0,0,0,0,0.65,0.35,0,0,0,0,0,0.181818181818182,0,0,1,0.65,2.5,2.15,0.310833333333333,2.23076923076923
"8177",1,1,2019,1,553,2,0,0,0,0,0.5,0.35,0.15,0,0,0,0,0.272727272727273,0,0,1,0.5,2.5,1.85,0.610833333333334,2
"8178",1,1,2019,1,555,1,0,0,0,0.15,0.5,0.2,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.5,2.5,2.1,1.12333333333333,2.3
"8179",1,1,2019,1,557,1,0,0,0,0.1,0.6,0.25,0.05,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.25,0.570833333333333,2.33333333333333
"8180",1,1,2019,1,559,1,0,0,0.01,0.05,0.28,0.25,0.24,0.15,0.02,0,0,0.636363636363636,0,0,1,0.28,2.5,1.31,1.63723333333333,1.36
"8181",1,1,2019,1,563,2,0.0028,0.0112,0.0788,0.3364,0.4248,0.124,0.0176,0.0036,4e-04,4e-04,0,0.909090909090909,1,0,1,0.4248,2.5,2.8652,0.990362293333336,2.83333333333333
"8182",1,1,2019,1,568,2,0,0,0,0.18,0.28,0.28,0.18,0.08,0,0,0,0.454545454545455,0,0,2,0.28,2,1.8,1.49333333333333,1.85714285714286
"8184",1,1,2019,1,570,2,0.000115,0.003517,0.042405,0.200773,0.376975,0.282033,0.083887,0.007401,0.000313,5e-06,0.002576,1,1,1,1,0.376975,2.5,2.306563,1.24860446036433,2.32836394986405
"8185",1,1,2019,1,572,1,0,0,0,0.04,0.58,0.17,0.09,0.08,0.04,0,0,0.545454545454545,0,0,1,0.58,2.5,1.79,1.50923333333333,2.20689655172414
"8186",1,1,2019,1,574,2,0,0.01,0.08,0.2,0.35,0.2,0.1,0.05,0.01,0,0,0.727272727272727,0,0,1,0.35,2.5,2.3,1.86333333333333,2.4
"8188",1,1,2019,1,576,2,0,0,0.07,0.2,0.58,0.1,0.05,0,0,0,0,0.454545454545455,0,0,1,0.58,2.5,2.64,0.843733333333335,2.60344827586207
"8189",1,1,2019,1,577,2,0,0,0,0,0.65,0.25,0.1,0,0,0,0,0.272727272727273,0,0,1,0.65,2.5,2.05,0.530833333333333,2.23076923076923
"8190",1,1,2019,1,579,1,0,0,0,0,0.4,0.25,0.2,0.15,0,0,0,0.363636363636364,0,0,1,0.4,2.5,1.4,1.27333333333333,1.6
